date,park_name,country,latitude,longitude,species_targeted,incident_type,moon_phase
2022-08-24,Serengeti National Park,Tanzania,-2.40691,34.66038,African Lion,Snare Discovered,Last Quarter
2022-08-23,Serengeti National Park,Tanzania,-2.55129,34.82449,African Elephant,Snare Discovered,Last Quarter
2022-08-22,Bandipur Tiger Reserve,India,11.59105,76.58426,Bengal Tiger,Snare Discovered,Last Quarter
2022-08-22,Serengeti National Park,Tanzania,-2.49977,34.97325,Black Rhino,Snare Discovered,Last Quarter
2022-08-22,Serengeti National Park,Tanzania,-2.15603,34.92736,African Lion,Footprints/Tracks,Last Quarter
2022-08-21,Bandipur Tiger Reserve,India,11.66693,76.59539,Asian Elephant,Snare Discovered,Last Quarter
2022-08-21,Bandipur Tiger Reserve,India,11.6439,76.63334,Asian Elephant,Gunshots Reported,Last Quarter
2022-08-20,Kaziranga National Park,India,26.58807,93.15257,Bengal Tiger,Footprints/Tracks,Last Quarter
2022-08-20,Bandipur Tiger Reserve,India,11.67432,76.65165,Indian Leopard,Gunshots Reported,Last Quarter
2022-08-18,Serengeti National Park,Tanzania,-2.38405,34.94888,Black Rhino,Gunshots Reported,Full Moon
2022-08-17,Kruger National Park,South Africa,-24.09491,31.70002,Pangolin,Carcass Found,Full Moon
2022-08-16,Kruger National Park,South Africa,-24.07217,31.85621,African Elephant,Carcass Found,Full Moon
2022-08-15,Bandipur Tiger Reserve,India,11.59967,76.58134,Asian Elephant,Snare Discovered,First Quarter
2022-08-14,Kruger National Park,South Africa,-24.05968,31.73852,African Elephant,Snare Discovered,First Quarter
2022-08-13,Kaziranga National Park,India,26.56374,93.18844,Bengal Tiger,Snare Discovered,First Quarter
2022-08-11,Kaziranga National Park,India,26.60355,93.10271,Bengal Tiger,Gunshots Reported,First Quarter
2022-08-11,Kaziranga National Park,India,26.50124,93.11234,Indian Rhino,Gunshots Reported,First Quarter
2022-08-10,Serengeti National Park,Tanzania,-2.29087,34.66055,African Lion,Carcass Found,First Quarter
2022-08-09,Kruger National Park,South Africa,-23.70243,31.53985,African Elephant,Footprints/Tracks,First Quarter
2022-08-07,Kaziranga National Park,India,26.65514,93.20843,Asian Elephant,Snare Discovered,First Quarter
2022-08-07,Kruger National Park,South Africa,-23.93124,31.58259,White Rhino,Footprints/Tracks,First Quarter
2022-08-07,Kaziranga National Park,India,26.64235,93.20599,Indian Rhino,Footprints/Tracks,First Quarter
2022-08-07,Kruger National Park,South Africa,-23.90398,31.65369,African Elephant,Carcass Found,First Quarter
2022-08-06,Bandipur Tiger Reserve,India,11.64076,76.56543,Asian Elephant,Illegal Camp Suspicion,First Quarter
2022-08-06,Kruger National Park,South Africa,-24.19187,31.53135,White Rhino,Illegal Camp Suspicion,First Quarter
2022-08-05,Bandipur Tiger Reserve,India,11.64202,76.63299,Asian Elephant,Gunshots Reported,New Moon
2022-08-05,Bandipur Tiger Reserve,India,11.65248,76.60544,Indian Leopard,Snare Discovered,New Moon
2022-08-04,Bandipur Tiger Reserve,India,11.68332,76.66465,Asian Elephant,Snare Discovered,New Moon
2022-08-04,Kruger National Park,South Africa,-24.11334,31.47015,White Rhino,Footprints/Tracks,New Moon
2022-08-03,Bandipur Tiger Reserve,India,11.67156,76.56845,Indian Leopard,Illegal Camp Suspicion,New Moon
2022-08-03,Kruger National Park,South Africa,-24.018,31.60229,Pangolin,Gunshots Reported,New Moon
2022-08-03,Kruger National Park,South Africa,-23.85222,31.51277,African Elephant,Snare Discovered,New Moon
2022-08-02,Jim Corbett National Park,India,29.54419,78.72945,Bengal Tiger,Footprints/Tracks,New Moon
2022-07-31,Kaziranga National Park,India,26.63632,93.17013,Asian Elephant,Snare Discovered,New Moon
2022-07-31,Kaziranga National Park,India,26.60937,93.21572,Bengal Tiger,Illegal Camp Suspicion,New Moon
2022-07-30,Jim Corbett National Park,India,29.49028,78.76181,Bengal Tiger,Snare Discovered,Last Quarter
2022-07-28,Jim Corbett National Park,India,29.57503,78.79685,Bengal Tiger,Snare Discovered,Last Quarter
2022-07-27,Kruger National Park,South Africa,-24.25152,31.77033,African Elephant,Carcass Found,Last Quarter
2022-07-27,Serengeti National Park,Tanzania,-2.38188,35.04474,African Lion,Snare Discovered,Last Quarter
2022-07-27,Jim Corbett National Park,India,29.52765,78.61726,Asian Elephant,Footprints/Tracks,Last Quarter
2022-07-26,Kruger National Park,South Africa,-23.88296,31.74856,African Elephant,Snare Discovered,Last Quarter
2022-07-24,Kaziranga National Park,India,26.60507,93.19968,Indian Rhino,Carcass Found,Last Quarter
2022-07-24,Bandipur Tiger Reserve,India,11.63287,76.61798,Bengal Tiger,Carcass Found,Last Quarter
2022-07-23,Kruger National Park,South Africa,-23.86586,31.54399,Pangolin,Snare Discovered,Last Quarter
2022-07-20,Kruger National Park,South Africa,-24.18672,31.67308,White Rhino,Snare Discovered,Full Moon
2022-07-19,Kruger National Park,South Africa,-24.04034,31.40161,African Elephant,Gunshots Reported,Full Moon
2022-07-19,Jim Corbett National Park,India,29.3811,78.83126,Bengal Tiger,Snare Discovered,Full Moon
2022-07-19,Kaziranga National Park,India,26.60307,93.13694,Asian Elephant,Gunshots Reported,Full Moon
2022-07-19,Jim Corbett National Park,India,29.58763,78.78416,Bengal Tiger,Gunshots Reported,Full Moon
2022-07-18,Serengeti National Park,Tanzania,-2.34566,34.94788,African Lion,Gunshots Reported,Full Moon
2022-07-17,Jim Corbett National Park,India,29.49118,78.78386,Asian Elephant,Footprints/Tracks,First Quarter
2022-07-16,Serengeti National Park,Tanzania,-2.21188,34.63101,African Lion,Snare Discovered,First Quarter
2022-07-12,Kruger National Park,South Africa,-24.04324,31.49138,African Elephant,Snare Discovered,First Quarter
2022-07-11,Jim Corbett National Park,India,29.4703,78.80224,Bengal Tiger,Gunshots Reported,First Quarter
2022-07-10,Jim Corbett National Park,India,29.53716,78.6559,Asian Elephant,Gunshots Reported,First Quarter
2022-07-10,Kruger National Park,South Africa,-24.0327,31.67022,Pangolin,Footprints/Tracks,First Quarter
2022-07-09,Kruger National Park,South Africa,-24.00119,31.18185,White Rhino,Gunshots Reported,First Quarter
2022-07-08,Serengeti National Park,Tanzania,-2.46612,34.6548,African Elephant,Footprints/Tracks,First Quarter
2022-07-08,Kruger National Park,South Africa,-23.96491,31.74285,African Elephant,Snare Discovered,First Quarter
2022-07-08,Jim Corbett National Park,India,29.54531,78.69471,Bengal Tiger,Snare Discovered,First Quarter
2022-07-07,Kruger National Park,South Africa,-23.77847,31.41909,White Rhino,Snare Discovered,New Moon
2022-07-06,Bandipur Tiger Reserve,India,11.60834,76.65032,Indian Leopard,Snare Discovered,New Moon
2022-07-06,Jim Corbett National Park,India,29.68037,78.76193,Bengal Tiger,Snare Discovered,New Moon
2022-07-05,Serengeti National Park,Tanzania,-2.382,35.03451,African Elephant,Snare Discovered,New Moon
2022-07-04,Serengeti National Park,Tanzania,-2.37723,34.82385,African Elephant,Gunshots Reported,New Moon
2022-07-03,Serengeti National Park,Tanzania,-2.41171,34.8062,Black Rhino,Snare Discovered,New Moon
2022-06-30,Kruger National Park,South Africa,-24.11835,31.89465,White Rhino,Footprints/Tracks,Last Quarter
2022-06-28,Serengeti National Park,Tanzania,-2.31171,34.91914,Black Rhino,Footprints/Tracks,Last Quarter
2022-06-27,Serengeti National Park,Tanzania,-2.29555,34.87488,Black Rhino,Gunshots Reported,Last Quarter
2022-06-27,Bandipur Tiger Reserve,India,11.65358,76.66229,Asian Elephant,Snare Discovered,Last Quarter
2022-06-27,Serengeti National Park,Tanzania,-2.30634,34.8466,Black Rhino,Footprints/Tracks,Last Quarter
2022-06-24,Serengeti National Park,Tanzania,-2.43673,34.78023,Black Rhino,Snare Discovered,Last Quarter
2022-06-24,Kaziranga National Park,India,26.68,93.17378,Asian Elephant,Snare Discovered,Last Quarter
2022-06-23,Bandipur Tiger Reserve,India,11.64838,76.58294,Asian Elephant,Footprints/Tracks,Last Quarter
2022-06-21,Serengeti National Park,Tanzania,-2.39976,34.92358,African Lion,Snare Discovered,Full Moon
2022-06-20,Kruger National Park,South Africa,-23.84872,31.59677,African Elephant,Footprints/Tracks,Full Moon
2022-06-18,Kruger National Park,South Africa,-23.87078,31.59386,Pangolin,Gunshots Reported,Full Moon
2022-06-18,Jim Corbett National Park,India,29.53834,78.82324,Bengal Tiger,Carcass Found,Full Moon
2022-06-15,Jim Corbett National Park,India,29.464,78.80545,Asian Elephant,Snare Discovered,First Quarter
2022-06-12,Bandipur Tiger Reserve,India,11.6773,76.60332,Bengal Tiger,Footprints/Tracks,First Quarter
2022-06-11,Serengeti National Park,Tanzania,-2.12661,34.95115,African Lion,Snare Discovered,First Quarter
2022-06-11,Kruger National Park,South Africa,-24.14676,31.52703,White Rhino,Snare Discovered,First Quarter
2022-06-11,Serengeti National Park,Tanzania,-2.51032,34.83728,African Elephant,Snare Discovered,First Quarter
2022-06-09,Kaziranga National Park,India,26.5535,93.1201,Indian Rhino,Snare Discovered,First Quarter
2022-06-09,Serengeti National Park,Tanzania,-2.41234,34.742,Black Rhino,Snare Discovered,First Quarter
2022-06-08,Jim Corbett National Park,India,29.54921,78.8649,Bengal Tiger,Gunshots Reported,First Quarter
2022-06-08,Kaziranga National Park,India,26.57036,93.18312,Asian Elephant,Carcass Found,First Quarter
2022-06-08,Jim Corbett National Park,India,29.41648,78.83883,Bengal Tiger,Footprints/Tracks,First Quarter
2022-06-08,Kaziranga National Park,India,26.59237,93.09075,Asian Elephant,Snare Discovered,First Quarter
2022-06-08,Kruger National Park,South Africa,-24.00792,31.50819,Pangolin,Snare Discovered,First Quarter
2022-06-06,Jim Corbett National Park,India,29.41647,78.80039,Bengal Tiger,Illegal Camp Suspicion,New Moon
2022-06-06,Kruger National Park,South Africa,-24.02351,31.57482,African Elephant,Gunshots Reported,New Moon
2022-06-06,Kaziranga National Park,India,26.51927,93.25697,Indian Rhino,Illegal Camp Suspicion,New Moon
2022-06-06,Kruger National Park,South Africa,-23.90104,31.52899,African Elephant,Gunshots Reported,New Moon
2022-06-03,Kaziranga National Park,India,26.66797,93.17589,Indian Rhino,Snare Discovered,New Moon
2022-06-03,Kruger National Park,South Africa,-23.9936,31.7075,White Rhino,Gunshots Reported,New Moon
2022-06-03,Jim Corbett National Park,India,29.60078,78.70959,Bengal Tiger,Snare Discovered,New Moon
2022-06-02,Jim Corbett National Park,India,29.55565,78.79909,Bengal Tiger,Gunshots Reported,New Moon
2022-06-01,Serengeti National Park,Tanzania,-2.27321,35.05649,African Lion,Illegal Camp Suspicion,Last Quarter
2022-06-01,Kruger National Park,South Africa,-24.08457,31.69463,African Elephant,Gunshots Reported,Last Quarter
2022-05-31,Kaziranga National Park,India,26.57777,93.18441,Asian Elephant,Footprints/Tracks,Last Quarter
2022-05-30,Serengeti National Park,Tanzania,-2.57125,35.03205,Black Rhino,Footprints/Tracks,Last Quarter
2022-05-29,Serengeti National Park,Tanzania,-2.34304,34.67088,Black Rhino,Carcass Found,Last Quarter
2022-05-28,Bandipur Tiger Reserve,India,11.67463,76.68035,Indian Leopard,Gunshots Reported,Last Quarter
2022-05-25,Kruger National Park,South Africa,-24.16176,31.49395,Pangolin,Snare Discovered,Last Quarter
2022-05-24,Jim Corbett National Park,India,29.51317,78.86665,Bengal Tiger,Carcass Found,Last Quarter
2022-05-24,Bandipur Tiger Reserve,India,11.68779,76.58318,Bengal Tiger,Carcass Found,Last Quarter
2022-05-20,Kruger National Park,South Africa,-24.05216,31.61269,Pangolin,Carcass Found,Full Moon
2022-05-19,Kruger National Park,South Africa,-23.87164,31.4192,White Rhino,Snare Discovered,First Quarter
2022-05-19,Kaziranga National Park,India,26.58206,93.192,Asian Elephant,Footprints/Tracks,First Quarter
2022-05-18,Bandipur Tiger Reserve,India,11.66571,76.6556,Bengal Tiger,Gunshots Reported,First Quarter
2022-05-18,Kaziranga National Park,India,26.60473,93.15019,Indian Rhino,Footprints/Tracks,First Quarter
2022-05-18,Serengeti National Park,Tanzania,-2.28046,34.99739,African Elephant,Snare Discovered,First Quarter
2022-05-18,Jim Corbett National Park,India,29.51007,78.78431,Bengal Tiger,Gunshots Reported,First Quarter
2022-05-18,Jim Corbett National Park,India,29.52987,78.73548,Bengal Tiger,Gunshots Reported,First Quarter
2022-05-17,Kruger National Park,South Africa,-24.13086,31.4058,Pangolin,Snare Discovered,First Quarter
2022-05-17,Kruger National Park,South Africa,-23.92674,31.339,White Rhino,Snare Discovered,First Quarter
2022-05-17,Kaziranga National Park,India,26.54056,93.21629,Indian Rhino,Snare Discovered,First Quarter
2022-05-15,Kaziranga National Park,India,26.5073,93.09387,Indian Rhino,Footprints/Tracks,First Quarter
2022-05-15,Jim Corbett National Park,India,29.59234,78.78214,Bengal Tiger,Snare Discovered,First Quarter
2022-05-14,Kruger National Park,South Africa,-23.9797,31.77254,Pangolin,Snare Discovered,First Quarter
2022-05-13,Bandipur Tiger Reserve,India,11.66342,76.60076,Bengal Tiger,Snare Discovered,First Quarter
2022-05-13,Kruger National Park,South Africa,-24.10938,31.58807,Pangolin,Gunshots Reported,First Quarter
2022-05-12,Kruger National Park,South Africa,-23.99653,31.47449,Pangolin,Snare Discovered,First Quarter
2022-05-10,Kruger National Park,South Africa,-23.83668,31.50467,Pangolin,Snare Discovered,First Quarter
2022-05-10,Serengeti National Park,Tanzania,-2.19918,34.79882,African Lion,Snare Discovered,First Quarter
2022-05-08,Jim Corbett National Park,India,29.49979,78.80195,Asian Elephant,Snare Discovered,New Moon
2022-05-07,Kaziranga National Park,India,26.67988,93.20874,Asian Elephant,Footprints/Tracks,New Moon
2022-05-03,Bandipur Tiger Reserve,India,11.60613,76.63272,Asian Elephant,Snare Discovered,New Moon
2022-05-03,Kruger National Park,South Africa,-23.79154,31.36346,Pangolin,Footprints/Tracks,New Moon
2022-05-02,Bandipur Tiger Reserve,India,11.7161,76.60526,Bengal Tiger,Snare Discovered,Last Quarter
2022-05-02,Kruger National Park,South Africa,-24.0449,31.50571,Pangolin,Footprints/Tracks,Last Quarter
2022-05-01,Kruger National Park,South Africa,-24.07534,31.45402,White Rhino,Footprints/Tracks,Last Quarter
2022-04-30,Serengeti National Park,Tanzania,-2.29461,34.89668,African Elephant,Gunshots Reported,Last Quarter
2022-04-30,Kaziranga National Park,India,26.54448,93.1522,Bengal Tiger,Snare Discovered,Last Quarter
2022-04-29,Jim Corbett National Park,India,29.4564,78.85694,Asian Elephant,Gunshots Reported,Last Quarter
2022-04-27,Serengeti National Park,Tanzania,-2.38543,34.78752,Black Rhino,Snare Discovered,Last Quarter
2022-04-26,Serengeti National Park,Tanzania,-2.31285,34.84591,African Elephant,Carcass Found,Last Quarter
2022-04-26,Jim Corbett National Park,India,29.593,78.86786,Asian Elephant,Footprints/Tracks,Last Quarter
2022-04-24,Kruger National Park,South Africa,-23.8609,31.44298,African Elephant,Snare Discovered,Last Quarter
2022-04-24,Kruger National Park,South Africa,-24.04549,31.66186,Pangolin,Illegal Camp Suspicion,Last Quarter
2022-04-23,Kruger National Park,South Africa,-23.9101,31.42564,African Elephant,Gunshots Reported,Full Moon
2022-04-22,Jim Corbett National Park,India,29.52769,78.74644,Bengal Tiger,Snare Discovered,Full Moon
2022-04-22,Serengeti National Park,Tanzania,-2.55078,34.7719,African Lion,Gunshots Reported,Full Moon
2022-04-22,Kruger National Park,South Africa,-24.17019,31.42464,White Rhino,Illegal Camp Suspicion,Full Moon
2022-04-18,Jim Corbett National Park,India,29.5389,78.65362,Asian Elephant,Snare Discovered,First Quarter
2022-04-17,Jim Corbett National Park,India,29.53439,78.78792,Asian Elephant,Gunshots Reported,First Quarter
2022-04-17,Bandipur Tiger Reserve,India,11.70883,76.63891,Bengal Tiger,Carcass Found,First Quarter
2022-04-16,Jim Corbett National Park,India,29.53096,78.80935,Asian Elephant,Footprints/Tracks,First Quarter
2022-04-14,Kaziranga National Park,India,26.52934,93.23303,Bengal Tiger,Gunshots Reported,First Quarter
2022-04-12,Kaziranga National Park,India,26.58408,93.274,Asian Elephant,Footprints/Tracks,First Quarter
2022-04-08,Serengeti National Park,Tanzania,-2.23049,35.0793,African Lion,Gunshots Reported,New Moon
2022-04-08,Jim Corbett National Park,India,29.48601,78.77391,Bengal Tiger,Carcass Found,New Moon
2022-04-06,Kruger National Park,South Africa,-24.0805,31.50631,White Rhino,Snare Discovered,New Moon
2022-04-06,Serengeti National Park,Tanzania,-2.1988,34.513,Black Rhino,Snare Discovered,New Moon
2022-04-04,Bandipur Tiger Reserve,India,11.69276,76.68008,Asian Elephant,Footprints/Tracks,New Moon
2022-04-04,Jim Corbett National Park,India,29.622,78.70789,Bengal Tiger,Carcass Found,New Moon
2022-04-02,Bandipur Tiger Reserve,India,11.68485,76.63467,Indian Leopard,Snare Discovered,Last Quarter
2022-04-01,Jim Corbett National Park,India,29.52451,78.87509,Bengal Tiger,Gunshots Reported,Last Quarter
2022-03-31,Kruger National Park,South Africa,-23.72181,31.43965,African Elephant,Snare Discovered,Last Quarter
2022-03-31,Jim Corbett National Park,India,29.54435,78.72905,Bengal Tiger,Carcass Found,Last Quarter
2022-03-29,Serengeti National Park,Tanzania,-2.25967,34.7585,African Lion,Footprints/Tracks,Last Quarter
2022-03-29,Bandipur Tiger Reserve,India,11.7098,76.65561,Asian Elephant,Snare Discovered,Last Quarter
2022-03-28,Kaziranga National Park,India,26.58353,93.1794,Asian Elephant,Snare Discovered,Last Quarter
2022-03-27,Serengeti National Park,Tanzania,-2.44197,34.7527,Black Rhino,Snare Discovered,Last Quarter
2022-03-27,Kruger National Park,South Africa,-23.926,31.75403,Pangolin,Carcass Found,Last Quarter
2022-03-25,Kaziranga National Park,India,26.6576,93.11044,Indian Rhino,Gunshots Reported,Full Moon
2022-03-23,Serengeti National Park,Tanzania,-2.5003,34.89803,African Elephant,Snare Discovered,Full Moon
2022-03-21,Kruger National Park,South Africa,-24.13519,31.34116,White Rhino,Snare Discovered,First Quarter
2022-03-21,Jim Corbett National Park,India,29.49445,78.78776,Asian Elephant,Illegal Camp Suspicion,First Quarter
2022-03-21,Jim Corbett National Park,India,29.50087,78.82278,Bengal Tiger,Snare Discovered,First Quarter
